Title,Director,Cast,Genre,Music,year,language,industry
Repentance a.k.a. Paap No Pashchatap,Naval Gandhi,"Dolores Berry, Tara",Social,,1924,Hindi,Bollywood
Sadevant Savlinga,,,Costume,,1924,Hindi,Bollywood
Sadguni Sushila a.k.a. Sushila The Virtuous a.k.a. Triumph Of Truth,Kanjibhai Rathod,Raja Sandow,True-life Thriller Drama,,1924,Hindi,Bollywood
Samudra Manthan a.k.a. The Churning Of The Ocean a.k.a. Ahankar Vijaya,V.K. Pattani,"Batukbhai Vaidya, Nanubai",Mythology,,1924,Hindi,Bollywood
Sanyasi,Naval Gandhi,,Social,,1924,Hindi,Bollywood
Sati Padmini a.k.a. Beauty of Rajasthan a.k.a. Siege of Chittor,Baburao Painter,"Ganpat Bakre, Balasaheb Yadav, Nalini, Zunzharrao Pawar, Dwarka, Bedi",Historical Drama,,1924,Hindi,Bollywood
Sati Sardarba,Nanubhai Desai,"Fatma Begum, Sultana, Mohanlala, Putli, Zubeida",Devotional,,1924,Hindi,Bollywood
Sati Seeta,Kanjibhai Rathod,,Religious,,1924,Hindi,Bollywood
Sati Sone a.k.a. Halaman Jethvo,Homi Master,"Raja Sandow, Janibabu, Rajababu, Miss Moti, Jamuna Sr.",Devotional,,1924,Hindi,Bollywood
Shah Jehan a.k.a. Shahjehan,"Ardeshir M. Irani, Naval Gandhi","Bhagwati Mishra, Elizer, Jilloobai",Historical,,1924,Hindi,Bollywood
Shaitan Pujari,,,Social,,1924,Hindi,Bollywood
Sharda,Dadasaheb Phalke,,Social,,1924,Hindi,Bollywood
Shivaji's Escape From Agra a.k.a. Shivajichi Agryahun Sutaka,Dadasaheb Phalke,"Bhaurao Datar, Jardos, Laxman Malusare",Historical,,1924,Hindi,Bollywood
Sita Shuddhi a.k.a. Ram Ravan Yuddha a.k.a. The Purification Of Sita,"G. V. Sane, Dadasaheb Phalke","Vasant Shinde, Chavan",Religious,,1924,Hindi,Bollywood
Shri Dnyaneshwar,S. N. Patankar,,Devotional,,1924,Hindi,Bollywood
Sita Vanvas a.k.a. Uttar Ramcharitra,V. S. Nirantar,,Religious,,1924,Hindi,Bollywood
Sharif Badmash a.k.a. Society Scoundrel,Kanjibhai Rathod,"Ermeline, Madanrai Vakil, Shiraz Ali Hakim, Dorothy",Social,,1924,Hindi,Bollywood
Sund And Upsund,G. V. Sane,,Mythology,,1924,Hindi,Bollywood
The Debt Of Sin a.k.a. Paap No Fej,"Ardeshir Irani, Naval Gandhi","Elizer, Bhagwati Mishra, Tara, Asooji",True-life Crime Thriller,,1924,Hindi,Bollywood
Turki Hoor,J. J. Madan,"Patience Cooper, Master Mohan, Master Narmada Shankar, Surajram, Sharifa, Manilal",Costume,,1924,Hindi,Bollywood
Usha Swapna a.k.a. Usha's Dream,Raghupathy S. Prakasa,,Mythology,,1924,Hindi,Bollywood
Vasant Prabha,,"Probodh Bose, M. Hussain, Kusumkumari, Prabhadevi",Social,,1924,Hindi,Bollywood
Veer Ahir,Homi Master,"K. B. Athavale, Jamna",Legend,,1924,Hindi,Bollywood
Veer Bharat,Jyotish Bannerjee,,Costume,,1924,Hindi,Bollywood
Veer Durgadas a.k.a. Brave Durgadas,Bhagwati Mishra,"Bhagwati Mishra, Jilloo, Asooji",Historical,,1924,Hindi,Bollywood
Vijaya a.k.a. Victory a.k.a. Vijay,Bhagwati Mishra,,,,1924,Hindi,Bollywood
Vikram Charitra a.k.a. Buddhibal,"Nanubhai Desai, Dorabsha Kohla","Tara, Asubhai, Gopalji",Legend,,1924,Hindi,Bollywood
Wages of Sin,,,,,1924,Hindi,Bollywood
Amarsinh Daggar a.k.a. Marwad's Moti,Bhagwati Prasad Mishra,Madanrai Vakil,Historical,,1925,Hindi,Bollywood
Anant Vrat,G. V. Sane,"Bhaurao Datar, Krishna Chauhan",Mythology,,1925,Hindi,Bollywood
Baap Kamai a.k.a. Fortunes And Fools,Kanjibhai Rathod,"Gulab, Gohar, Gangaram, Putlibai, Ermeline, Nandram",Social,,1925,Hindi,Bollywood
Bajirao Mastani,"Bhalji Pendharkar, Nanubhai B. Desai","Master Vithal, Yakub, Miss Jones, Nanasaheb Phatak, Sayani",Historical,,1925,Hindi,Bollywood
Bhadra Bhamini a.k.a. Test Of Chastity,Nanubhai B. Desai,"Gulab, Nandram, P. R. Joshi, Prabhudas",Costume,,1925,Hindi,Bollywood
Black Thief a.k.a. Kala Chor,Manilal Joshi,"Raja Sandow, Zubeida, Janibabu, Putlibai",Costume,,1925,Hindi,Bollywood
Chalu Zamana a.k.a. Chalti Duniya,,,,,1925,Hindi,Bollywood
Chandrakant a.k.a. Filial Duty,Harshadrai Sakerlal Mehta,"Ermeline, Nandram, Gulab, Haider Shah, Malika, Gangaram",Costume,,1925,Hindi,Bollywood
Chandrarao More,N. D. Sarpotdar,"Dwarki, P. Y. Altekar, Elizer, Baburao Pendharkar, D. N. Potdar",Historical,,1925,Hindi,Bollywood
Charkha a.k.a. The Spinning Wheel a.k.a. Anath Abala,Kanjibhai Rathod,"Ermeline, Madanrai Vakil",Social,,1925,Hindi,Bollywood
Chhatrapati Sambhaji,N. D. Sarpotdar,"D. Billimoria, P. Y. Altekar, Elizer, Jilloobai, Vedi",Historical,,1925,Hindi,Bollywood
Child Widow a.k.a. Bal Vidhva,Behram Vasania,"Harihar Diwana, Heera",Social,,1925,Hindi,Bollywood
Cinema Queen a.k.a. Cinema Ki Rani,Rajendra Raj Gaur,"Mehtab, Master Bachoo, Mumtaz, Shivrani, Madhukar Gupte, Alaknanda, Nurjehan, Sadique, Shuklaji",Social,,1925,Hindi,Bollywood
Devadasi a.k.a. The Bride Of God,Manilal Joshi,"Begum Fatma, Zubeida, Raja Sandow, Shahzadi, K. B. Athavale, Dabir, Prabhakar",Costume,,1925,Hindi,Bollywood
Devi Ahilyabai,Bhagwati Mishra,,Historical Devotional,,1925,Hindi,Bollywood
Dream Of Life a.k.a. Sansar Swapna,Homi Master,"Bachubhai, Khalil, Moti, Miss Marie",Social,,1925,Hindi,Bollywood
Five Divine Wands a.k.a. Panchdanda,Chandulal Shah,"Raja Sandow, Yakbal, Putli, Isdan, Ghory",Fantasy,,1925,Hindi,Bollywood
For Mother's Sake a.k.a. Matri Prem,M. D. Bhavnani,"Moti, Raja Sandow",Social,,1925,Hindi,Bollywood
Ghar Jamai a.k.a. Hen-pecked Husband,Homi Master,"Gohar, Putlibai, Sidimiya",Social,,1925,Hindi,Bollywood
Gaud Bangal a.k.a. Magicians Of Bengal a.k.a. Kamroo Deshni Kamini,K. P. Bhave,"Fatma Begum, Elizer, Jilloobai, Madanrai Vakil",,,1925,Hindi,Bollywood
Gul-E-Anar a.k.a. 1001 Nights,,,Fantasy,,1925,Hindi,Bollywood
Handsome Blackguard a.k.a. Fankdo Fituri,Homi Master,"Homi Master, K.B. Athavale, Moti, Boman Behram, Fram Sethna, Miss Yakbal, Thelma Wallace, Yvonne Wallace",Costume,,1925,Hindi,Bollywood
Hirji Kamdar,Homi Master,"Khalil, Janibabu, Rajababu",Social,,1925,Hindi,Bollywood
Hothal Padmini,Harshadrai Mehta,"Ermeline, Nandram, Gulab, Haider Shah, Malika, Gangaram",Costume,,1925,Hindi,Bollywood
Indra Sabha a.k.a. The Royal Court Of Indra,Manilal Joshi,"Zubeida, Raja Sandow, Sultana, K. B. Athavale, Khalil, Siddimiya",Fantasy,,1925,Hindi,Bollywood
Jal Kumari a.k.a. Hoor-Al-Bahar,Harshadrai Mehta,"Gulab, Vishnu, Gangaram",Fantasy,,1925,Hindi,Bollywood
Jaler Meye a.k.a. The Girl In Prison a.k.a. Fisher Girl,Jyotish Bannerji,"Durgadas Bannerjee, Kalidasi, A. K. Chakraborty, Kalidas Mukherjee",Social,,1925,Hindi,Bollywood
Justice,Vedi,P. Y. Altekar,Social,,1925,Hindi,Bollywood
Kala Chor a.k.a. The Black Thief,Manilal Joshi,"Raja Sandow, Zubeida, Janibabu, Putlibai",Costume,,1925,Hindi,Bollywood
Kali Nagin,Bhagwati Mishra,Jilloobai,Fantasy,,1925,Hindi,Bollywood
Kamallata,Kanjibhai Rathod,Ermeline,Fantasy,,1925,Hindi,Bollywood
Kangal Qaidi a.k.a. Doomed Soul,K. P. Bhave,"Parshwanath Yeshwant Altekar, Miss Jainoo, Mohanlala, Dorabji Mevawala, Bhagwati Mishra",Social,,1925,Hindi,Bollywood
Kashmiri Sundari,,"Patience Cooper, Mohammed Hussain, J. P. Howells",Social,,1925,Hindi,Bollywood
Krishna Kumar a.k.a. Sacho Haqdar,Harshadrai Mehta,"Gulab, Vishnu, Gangaram",Costume,,1925,Hindi,Bollywood
Kulin Kanta,Homi Master,"Miss Moti, Jamuna, Khalil, Boman Behram, Miss Yakbal, Janibabu, Behram Vasania",Social,,1925,Hindi,Bollywood
Kunj Vihari,Homi Master,Jamuna,Mythology,,1925,Hindi,Bollywood
Lalan Vanjari,Maneklal Patel,"Ermeline, Gulab, Gangaram, Pranjivan",Legend,,1925,Hindi,Bollywood
Lanka Ni Laadi a.k.a. Fairy Of Ceylon,Homi Master,"Raja Sandow, Gohar, Jamuna, Khalil",Fantasy,,1925,Hindi,Bollywood
Looking For Love a.k.a. Sanam Ni Shodma,M. M. Vaidya,"Miss Mani, Gatubhai Vaidya, Dorothy, Maganlal Dave, Bhimbhai, Monghibai",Social,,1925,Hindi,Bollywood
Mahatma Kabirdas,Raghupathy S. Prakasa,,Devotional,,1925,Hindi,Bollywood
Maya Bazaar a.k.a. Vatsala Haran,Baburao Painter,"V. Shantaram, Balasaheb Yadav, Kamladevi, Zunzharrao Pawar, Ganpat Bakre",Mythology,,1925,Hindi,Bollywood
Mewadpati Bappa Rawal,,,Historical,,1925,Hindi,Bollywood
Mojili Mumbai a.k.a. Slaves Of Luxury,Manilal Joshi,"Miss Yakbal, Raja Sandow, Jamuna, Janibabu, Moti, Noor Mohammed Charlie, Saraswati Devi",Crime Thriller,,1925,Hindi,Bollywood
Mulraj Solanki,K. P. Bhave,"Parshwanath Yeshwant Altekar, Jilloobai, Elizer, Madanrai Vakil",Historical,,1925,Hindi,Bollywood
My Wife a.k.a. Mari Dhaniyani,Homi Master,"Miss Moti, Jamuna, Khalil, Siddimiya",Social,,1925,Hindi,Bollywood
Naval Sha Hirjee,,,Legend,,1925,Hindi,Bollywood
Noor-E-Deccan a.k.a. Light Of The Deccan,Bhagwati Mishra,"Khalil, Gohar, Jillobai",Historical,,1925,Hindi,Bollywood
Pampered Youth a.k.a. Adooray Chheley,J.J. Madan,"Patience Cooper, Surajram, Sharifa",Social,,1925,Hindi,Bollywood
Prabhavati,N. D. Sarpotdar,P. Y. Altekar,Historical,,1925,Hindi,Bollywood
Premanjali a.k.a. An Offering Of Love,Jyotish Bannerji,"Durgadas Bannerjee, Ahindra Choudhary, A. K. Chakraborty, Kalidas Mukherjee",Social,,1925,Hindi,Bollywood
Ra Navghan a.k.a. Raj Bhakti a.k.a. Vir Pasali,Nagendra Majumdar,"Zubeida, Jilloobai, Madanrai Vakil, Elizer",Historical,,1925,Hindi,Bollywood
Raja Yogi a.k.a. The Prince Ascetic,Manilal Joshi,"Raja Sandow, Jamuna, Miss Moti, Noor Mohammed Charlie, Miss Yakbal",Historical,,1925,Hindi,Bollywood
Rambha Of Rajnagar a.k.a. Amdawad Ni Sethani,Homi Master,"Zubeida, Khalil, Noor Mohammed Charlie, Miss Yakbal",Social,,1925,Hindi,Bollywood
Rana Hamir a.k.a. Samrat Hamir,Baburao Painter,"V. Shantaram, Balasaheb Yadav, Kamladevi, Zunzharrao Pawar, Ansuyabai, Sushiladevi",Historical,,1925,Hindi,Bollywood
Rana Pratap,Bhagwati Mishra,,Historical,,1925,Hindi,Bollywood
Syamantaka Mani a.k.a. Krishna Under Charge Of Theft,Dadasaheb Phalke,"Bhaurao Datar, Krishna Chauhan",Mythology,,1925,Hindi,Bollywood
Sansar Chakra a.k.a. Pehla Pyar,,"Patience Cooper, Sharifa, Surajram, Dadibhai Sarkari",Social,,1925,Hindi,Bollywood
Sant Janabai,G.V. Sane,"Vasant Shinde, Madhav Khaire, Bhaurao Datar",Devotional,,1925,Hindi,Bollywood
Sati Laxmi a.k.a. Pious Laxmi,Jyotish Bannerjee,"Patience Cooper, Dhiraj Bhattacharya, Manmotha Paul, Kunjalal Chakraborty, Kartik Dey, Shishubala, Shashimukhi, Manorama",Devotional,,1925,Hindi,Bollywood
Sati Sreemantini,,,Mythology,,1925,Hindi,Bollywood
Sati Tara a.k.a. War Between Vali And Sugriva a.k.a. Vali Sugriva Yudh,Shinde,"Bhaurao Datar, Tatyaba Shelar, Krishna Chauhan",Mythology,,1925,Hindi,Bollywood
Savkari Pash a.k.a. Indian Shylock,Baburao Painter,"V. Shantaram, Balasaheb Yadav, Kamladevi, Zunzharrao Pawar, Bakre, Keshavrao Dhaiber, Shankarrao Bhute",Social,,1925,Hindi,Bollywood
Search For Pandavs a.k.a. Pandav Shodh,G. V. Sane,,Mythology,,1925,Hindi,Bollywood
Seth Sagalsha a.k.a. Wealth And The World,Mohan Dayaram Bhavnani,Jamuna,Legend,,1925,Hindi,Bollywood
Shahala Shah a.k.a. Check To The King,Baburao Painter,"V. Shantaram, Balasaheb Yadav, Kamladevi, Zunzharrao Pawar, Ganpat Bakre,",Social,,1925,Hindi,Bollywood
Shanker Lila,,,Religious,,1925,Hindi,Bollywood
Shanta,,,Social,,1925,Hindi,Bollywood
Shri Vatsa Chinta,Bhagwati Mishra,,Mythology,,1925,Hindi,Bollywood
Social Pirates a.k.a. Mumbai Ni Mohini a.k.a. Night Side Of Bombay,Nanubhai Desai,"Fatma Begum, Mohanlala, Elizer, Dorabji Mevawala",crime Drama,,1925,Hindi,Bollywood
Sultaness Of Love,,,Costume,,1925,Hindi,Bollywood
Suvarna,Manilal Joshi,"Raja Sandow, Putli",,,1925,Hindi,Bollywood
The Divine Punishment a.k.a. Deshna Dushman a.k.a. Rangilo Rajvi,Manilal Joshi,"Zubeida, Raja Sandow, Miss Yakbal, Miss Moti, K. Athavale, Noor Mohammed Charlie, Bachu, R. N. Vaidya,",Costume,,1925,Hindi,Bollywood
The Exiled Prince a.k.a. Ujaint Kumar,Bhagwati Mishra,Jilloobai,,,1925,Hindi,Bollywood
The Noble Scamp a.k.a. Khandani Khavis,Manilal Joshi,"Raja Sandow, Zubeida, Baba Vyas, R. A. D. Chowdhary",Costume,,1925,Hindi,Bollywood
Turki Hoor a.k.a. Beauty Of A Turkey Girl,J. J. Madan,"Patience Cooper, Master Mohan, Surajram, Sarifa, Manilal",Social,,1925,Hindi,Bollywood
Two Untouchables a.k.a. Dherni Chokri,N. D. Sarpotdar,"Parshwanathy Yeshwant Altekar, Joshi, Miss Jones, Dattoba Rajwade",Social,,1925,Hindi,Bollywood
Veer Bala a.k.a. Brave Girl,M. D. Bhavnani,"Sulochana, Khalil, Noor Mohammed Charlie",Costume,,1925,Hindi,Bollywood
Verni Vasulat a.k.a. Sweet Revenge,Harshadrai Mehta,"Damania, Durga, Haridas, Pranjivan",Social,,1925,Hindi,Bollywood
Vimla a.k.a. Mother India,"Chandulal Shah, D. D. Dabke","Raja Sandow, Putli",Social,,1925,Hindi,Bollywood
Yashodevi a.k.a. Sacrifice,Nagendra Majumdar,"Zubeida, Madanrai Vakil",Historical,,1925,Hindi,Bollywood
Abala Rani a.k.a. The Queen Who Would Not Speak,S. N. Patankar,Zubeida,Abola,,1926,Hindi,Bollywood
A Crown For Two Days a.k.a. Be Din Nu Badshah,Harshadrai Mehta,"Gulab, Nandram, Ermeline, Himmatlal, Vishnu",Social,,1926,Hindi,Bollywood
Ajab Kumari,Manilal Joshi,"Miss Mary, Mohanlala, Daji",Costume,,1926,Hindi,Bollywood
Amar Asha a.k.a. Immortal Hope,Harshadrai Mehta,"Ermeline, Gulab, Nandram",Historical,,1926,Hindi,Bollywood
Asha a.k.a. Hope a.k.a. Andhli Phool Wali,Rama S. Chowdhury,"Nagendra Majumdar, Putli, Ghory, Baba Vyas, K. B. Athavale",Social,,1926,Hindi,Bollywood
Balaji Nimbalkar,Dadasaheb Phalke,"Vasant Shinde, Bhaurao Datar, Dattopant Sakte, Krishna Chauhan",Historical,,1926,Hindi,Bollywood
Bhagwa Zenda a.k.a. The Orange Flag,K. P. Bhave,"Elizer, Madanrai Vakil, Asooji, Baburao Sansare",Historical,,1926,Hindi,Bollywood
Bhakta Prahlad a.k.a. Devout Prahlad,Dadasaheb Phalke,"Bhaurao Datar, Bachu, Yamuna Gole, Gangaram",Devotional,,1926,Hindi,Bollywood
Bhasmasur Vadh a.k.a. Prithvi Putra,G. S. Devare,"Raja Sandow, Gohar",Social,,1926,Hindi,Bollywood
Bolti Bulbul a.k.a. The Talking Nightingale a.k.a. Shahi Fakir,Dhirubhai Desai,"Zebunissa, Anil Kumar, Mumtaz Begum",Fantasy,,1926,Hindi,Bollywood
Briefless Barrister,Homi Master,"Gohar, Moti, Putli, Siddimiya",Social,,1926,Hindi,Bollywood
Bulbule Paristan a.k.a. The Nightingale From The Land Of Fairies,Fatma Begum,"Fatma Begum, Madanrai Vakil, Madame Tosca, Zubeida, Sultana, Putli, K. B. Athavale, Miss Fiske",Fantasy,,1926,Hindi,Bollywood
Burkhawali a.k.a. Veiled Enemy,Kanjibhai Rathod,"Ermeline, Nandram, Haider Shah",,,1926,Hindi,Bollywood
Chatra Bakavli,S. N. Patankar,,Fantasy,,1926,Hindi,Bollywood
Cinema Queen a.k.a. Love's Sacrifice a.k.a. Cinema Queen,M. D. Bhavnani,"Sulochana, Putli, Khalil",Social,,1926,Hindi,Bollywood
Delhi No Thug a.k.a. Thief Of Delhi,Homi Master,"Gohar, Khalil",Costume,,1926,Hindi,Bollywood
Dha Cha Maa a.k.a. Murder Of Narayanrao Peshwa,N. D. Sarpotdar,"Dinshaw Bilimoria, Bandopant Sohoni, Durgabai Koregaonkar, Sundarrao Nadkarni, P. N. Varne, Wamanrao Kulkarni, Jayarampant, Datoba Rajwade",Historical,,1926,Hindi,Bollywood
Dharma Patni a.k.a. The Wife,Jyotish Bannerjee,"Patience Cooper, Durgads Bannerji, Kartik Dey",Social,,1926,Hindi,Bollywood
Dhanurbhanga a.k.a. The Marriage of Janaki a.k.a. Janaki Swayamwara,Dadasaheb Phalke,,Mythology,,1926,Hindi,Bollywood
Dil Aram,Nanubhai Desai,"A. P. Kapoor, Dwarkee, Miss Mary, Prabhashankar, Janibabu",Historical,,1926,Hindi,Bollywood
Dulari,Manilal Joshi,"Elizer, Baburao Sansare, Putli, Madanrai Vakil, M. Udvadia, Jilloobai, Yusuf",Historical,,1926,Hindi,Bollywood
Dagabaaz Duniya a.k.a. Way Of The World,Harihar Diwana,"Yakbal, Amirbanu, Jones",Social,,1926,Hindi,Bollywood
Fearless Phantom a.k.a. Andher Nagri a.k.a. Delhi No Dodh Chhel,,"Gangaram, Dwarki, Bapu",Costume,,1926,Hindi,Bollywood
For Country's Sake,Harihar Diwana,"Tara, Miss Mary",Costume,,1926,Hindi,Bollywood
Gaj Gouri,,B. Yadav,Mythology,,1926,Hindi,Bollywood
Gentleman Loafer a.k.a. Bhadraveshi Goonda,,"Gulab, Madanrai Vakil, Jilloobai, Durmad",Social,,1926,Hindi,Bollywood
Golden Lotus a.k.a. Suvarna Kamal,K. P. Bhave,"Master Vithal, Miss Mary, Heera, Shiraz Ali Hakim, Janibabu, Miss Rosy",Mythology,,1926,Hindi,Bollywood
Indrajal a.k.a. Missing Bracelet,Bhagwati Mishra,"Fatma Begum, Zubeida, Elizer, Jilloobai",Mythology,,1926,Hindi,Bollywood
Jaydev a.k.a. Joydeb,,Patience Cooper,Devotional,,1926,Hindi,Bollywood
Jungle Ni Jadibuti a.k.a. Love Rewarded,Manilal Joshi,"Tara, Bachu, Balabhai",Social,,1926,Hindi,Bollywood
Kacha Devyani a.k.a. Vidhyaharan,Shree Nath Patankar,"K. B. Athavale, Thatte, Bhonsle",Mythological,,1926,Hindi,Bollywood
Kalabaaz Ashaq a.k.a. Wooing Tactics,V. K. Pattani,"Dorothy, Batukbhai, Shanta, Allarakha Mir Nathalal Soni, Monghibai, Gatubhai Vaidya, Mavji Muflis",Social,,1926,Hindi,Bollywood
Kashmeera a.k.a. Enemy's Daughter,Manilal Joshi,"Zubeida, Madanrai Vakil, W. M. Khan",Costume,,1926,Hindi,Bollywood
Kataryu Gap,Dinshaw Zhaveri,Madanrai Vakil,Social,,1926,Hindi,Bollywood
Keechak Vadh,G. V. Sane,"Bhaurao Datar, Yamuna Gole, Bachu",Mythology,,1926,Hindi,Bollywood
Lakho Vanjaro,Homi Master,"Jamuna, Gohar, Khalil",Legend,,1926,Hindi,Bollywood
Lion Of Mewar a.k.a. Diwan Bhamansha,M. D. Bhavnani,"Elizer, Putli, Jilloobai, Madanrai Vakil",Historical,,1926,Hindi,Bollywood
Love Is Blind a.k.a. Raja Ne Gami Te Rani,Kanjibhai Rathod,"Ermeline, Gulab",Social,,1926,Hindi,Bollywood
Madan Kala,Harihar Diwana,"Master Vithal, Tara, Jani Babu, Miss Mary, Asha",Fantasy,,1926,Hindi,Bollywood
Madhav Kam Kundala,Chandulal Shah,"Raja Sandow, Putli, Miss Fiske, Blanche Verni",Legend,,1926,Hindi,Bollywood
Manovijaya,Shree Nath Patankar,"K. B. Athavale, Nargis, Takle",,,1926,Hindi,Bollywood
Marriage Market a.k.a. Lagn Ke Lilam,Bachoo Babu,"Moti, Usha Rani, Siddimiya",Social,,1926,Hindi,Bollywood
Mena Kumari,M. D. Bhavnani,"Gohar, Raja Sandow, Vaidya, Ghanashyam",Costume,,1926,Hindi,Bollywood
Midnight Rider a.k.a. Pahadi Pindharo,Bhagwati Mishra,"Madanrai Vakil, Putli, Miss Jean, Jilloobai, Rajhans",Costume,,1926,Hindi,Bollywood
Moon Cursed By Ganpati a.k.a. Chaturthicha Chandra,Dadasaheb Phalke,"Bhaurao Datar,",Mythology,,1926,Hindi,Bollywood
Mohini Avatar a.k.a. Mohini Incarnation Of God a.k.a. Samudra Manthan,Raghupathy S. Prakasa,,Mythology,,1926,Hindi,Bollywood
Mumtaz Mahal,Homi Master,"Raja Sandow, Sulochana, Gohar, Siddimiya",Historical,,1926,Hindi,Bollywood
Neera a.k.a. Beautiful Snake Of Aravali,"Rama Chowdhury, R. G. Torney","Raja Sandow, Zubeida, Madanrai Vakil, Baba Vyas, Putli, Ghory, Dabir, K. B. Athavale",Fantasy,,1926,Hindi,Bollywood
Pagal Premi a.k.a. Girl Mad,M. D. Bhavnani,"Sulochana, Madanrai Vakil, M. D. Bhavnani",Social,,1926,Hindi,Bollywood
Panna Ratna a.k.a. Jewel Of Mewar,Harshadrai Mehta,"Fatma Begum, Nandram, Gangaram, Miss Fayma, Master Kamlakar",Legend,,1926,Hindi,Bollywood
Prahlad a.k.a. Worshipper Prahlad a.k.a. Bhakta Prahlad,Baburao Painter,"V. Shantaram, Kamladevi, Balasaheb Yadav, Gulabbai, Bal Kelkar, Padmabai, G. R. Mane",Mythology,,1926,Hindi,Bollywood
Profulla a.k.a. Prafulla,Jyotish Bannerji,"Patience Cooper, Satyen Dey, Dadibhai Sarkari",Social,,1926,Hindi,Bollywood
Punch Mahabhuta,"Homi Master, Dr. Alvaro",,Social,,1926,Hindi,Bollywood
Pyari Mamta,Bhagwati Mishra,"Madanrai Vakil, Putli, Jilloobai",Social,,1926,Hindi,Bollywood
Radha Madhav,K. P. Bhave,"Elizer, Madanrai Vakil, Jilloobai, Baburao Sansare, Dwarki, Asooji",Religious,,1926,Hindi,Bollywood
Raja Bhoj a.k.a. Man And His Destiny a.k.a. Trial Of Destiny,Dinshaw J. Jhaveri,"Zubeida, Madanrai Vakil, Jilloobai, Saku",Legend Historical,,1926,Hindi,Bollywood
Ra Kawat a.k.a. Pranay Milan,M. D. Bhavnani,"Raja Sandow, Ghanashyam, Sulochana (Ruby Myers), Gohar",Historicl,,1926,Hindi,Bollywood
Ram Bharose a.k.a. Perchance,Harshadrai Mehta,"Ermeline, Gulab, Nandram, Prabhudas, Durga, Kusum Kumari",Social,,1926,Hindi,Bollywood
Ram Rajya Vijay a.k.a. The Triumph Of Lord Rama,Dadasaheb Phalke,,Religious,,1926,Hindi,Bollywood
Ramrajya Vijay,G. V. Sane,,Religious,,1926,Hindi,Bollywood
Ratan Manjari a.k.a. Ratna Manjari,Manilal Joshi,"Master Vithal, Miss Mary",,,1926,Hindi,Bollywood
Samrat Shiladitya a.k.a. Greatest Sacrifice,M. D. Bhavnani,"Raja Sandow, Sulochana (Ruby Myers), Gohar, Moti",Historicl,,1926,Hindi,Bollywood
Sant Eknath a.k.a. Saint Of Paithan,Dadasaheb Phalke,"Bhaurao Datar, Gotiram",Devotional,,1926,Hindi,Bollywood
Sarkari Praser,Baburao Painter,,,,1926,Hindi,Bollywood
Sati Jasma a.k.a. Jasma Odan,Homi Master,"Gohar, Khalil, Jumuna, Noor Mohammed Charlie, R. N. Vaidya, Ghanshyam",Devotional,,1926,Hindi,Bollywood
Sati Menadevi a.k.a. Costly Couplet,P. J. Jhaveri,"Zubeida, Madanrai Vakil, Udvadia, Jilloobai",Legend,,1926,Hindi,Bollywood
Sati Saroj a.k.a. Shiyal Ni Kasoti,,"Elizer, Madanrai Vakil, Jilloobai",Devotional Legend,,1926,Hindi,Bollywood
Satyavijaya a.k.a. The Triumph Of Youth,Shree Nath Patankar,"Keshav Narayan Kale, K. B. Athavale, Thatte",Social,,1926,Hindi,Bollywood
Saurashtra Veer,Nanubhai Desai,"Parshwanath Yeshwant Altekar, Amir Banu",Costume,,1926,Hindi,Bollywood
Shah-E-Jungle a.k.a. King Of Forest,K. P. Bhave,"Madanrai Vakil, Jilloobai, Bhagwati Mishra, M. Udwadia",Action Costume,,1926,Hindi,Bollywood
Sheesh Mahal,Bhagwati Mishra,"Elizer, Madanrai Vakil, Jilloobai, Bhagwati Mishra",Costume,,1926,Hindi,Bollywood
Shirin Farhad a.k.a. At The Altar Of Love,Homi Master,"Gohar, Khalil, Jumuna, Noor Mohammed Charlie, Daji, Heera",Legend Romance,,1926,Hindi,Bollywood
Slaves Of Custom,Bhagwati Mishra,"Madanrai Vakil, Jilloobai, Bhagwati Mishra",Social,,1926,Hindi,Bollywood
Society Butterfly a.k.a. Khubsurat Bala,Kanjibhai Rathod,"Fatma Begum, Ermeline, Nandram, Gulab, Haider Shah, Vishnu, Joshi",Costume,,1926,Hindi,Bollywood
Sweet Adversity a.k.a. Panima Aag,Nagendra Majumdar,"Madanrai Vakil, Jilloobai, Putli, Miss Jainu",Fantasy,,1926,Hindi,Bollywood
Tai Teleen a.k.a. Tayi Teleen,N. D. Sarpotdar,"D. Bilimoria, Durga, Bapu Gokhale, Gangu",Historical,,1926,Hindi,Bollywood
Telephone Girl,M. D. Bhavnani,,,,1926,Hindi,Bollywood
The Pretender a.k.a. Totayache Bund,N. D. Sarpotdar,"Bandopant Sohoni, Wamanrao Kulkarni, Durgabai Koregaonkar, P. N. Varne, Dattoba Rajwade, D. N. Potdar",Historical,,1926,Hindi,Bollywood
The Telephone Girl a.k.a. Telephone Ni Taruni,Homi Master,"Sulochana (Ruby Myers), Raja Sandow, Gohar, Khalil, Jumuna",Social,,1926,Hindi,Bollywood
The Vamp a.k.a. Yauvan Chakra,Naval Gandhi,Miss Yakbal,Social,,1926,Hindi,Bollywood
The Victim a.k.a. Bhool No Bhog,Harshadrai Mehta,"Ermeline, Gulab, Nandram, Prabhudas",Social,,1926,Hindi,Bollywood
Typist Girl a.k.a. Why I Became A Christian,Chandulal Shah,"Sulochana (Ruby Myers), Raja Sandow, Gohar",Social,,1926,Hindi,Bollywood
