Title,Director,Cast,Genre,Music,year,language,industry
Thayumanavar,T. R. Sundaram,"M. M. Dandapani Desikar, M. S. Devasena, C. S. Selvaratnam Pillai, B. Saradhambal, T. E. Krishnamachari, N. S. Rathnambal, P. G. Venkatesan, P. S. Gnanam, U. R. Jeevarathinam",,,1938,Tamil,Kollywood
Tenali Raman,C. V. Raman,Joker Ramudu,,,1938,Tamil,Kollywood
Thukkaram,B. N. Rao,"Musiri Subramania Iyer, K. Sarangkapani, K. Seetha, R. Balasubramaniam, K. A. Chokkalinga Bhagavathar, Baby R. Balasaraswathi Devi",,,1938,Tamil,Kollywood
Thulasi Brintha,A. Narayanan,,,,1938,Tamil,Kollywood
Vanaraja Karzan,,,,,1938,Tamil,Kollywood
Valibar Sangham,A. N. Kalyanasundaram,,,,1938,Tamil,Kollywood
Vipra Narayana,A. Narayanan,"Kothamangalam Seenu, T. V. Rajasundari",,,1938,Tamil,Kollywood
Vishnu Leela,P. K. Raja Sandow,"P. K. Raja Sandow, Serukalathur Sama",,,1938,Tamil,Kollywood
Yayathi,Manik Lal Tandon,"P. U. Chinnappa, P. B. Rangachari, M. V. Rajamma, C. S. Shamanna, C. S. M. Sulochana, T. S. Krishnaveni, M. S. Subramania Bhagavathar, M. S. Babu, K. S. Harihara Iyer, S. C. Gomathi Bai, M. L. Rajambal",,Papanasam Sivan,1938,Tamil,Kollywood
Veera Jagathis,R. Prakash,"V. S. M. Rajaram Iyer, M. G. Ramachandran",,,1938,Tamil,Kollywood
Adhirshtam,S. D. S. Yogi,"V. V. Sadagopan, T. Suryakumari, K. R. Chellam, M. N. Srinivasan",,Sarma Brothers,1939,Tamil,Kollywood
Aanandha Ashramam,C. V. Raman,"P. B. Rangachari, C. V. V. panthulu, R. P. Lakshmi Devi",,,1939,Tamil,Kollywood
Baktha Kumanan,K. Ranga Rao,T. P. Rajalakshmi,,,1939,Tamil,Kollywood
Bharath Kesari,,"Madhiri Mangalam Nadesa Iyer, M. Latchumanan, Suseela Devi",,,1939,Tamil,Kollywood
Bombay Mail,,"K. P. Kesavan, T. S. Balaiah",,,1939,Tamil,Kollywood
Jothi,T. R. Raghunath,"Muthu Bhagavathar, Madurai Sundaram, P. Nataraj, P. S. Krishnaveni, N. S. Krishnan, T. A. Mathuram",,Mariappa Swamigal,1939,Tamil,Kollywood
Kumara Kulothungan,,T. R. Rajakumari,,,1939,Tamil,Kollywood
Kratha Arjuna,,,,,1939,Tamil,Kollywood
Madurai VeeranReleased on 3 Feb 1939. Advertising poster of Tamil film Madurai Veeran (1939),T. P. Rajalakshmi,"V. A. Chellappa, T. P. Rajalakshmi, M. M. Chidhambaranathan, V. L. Mani, P. R. Mangalam",,T. P. Rajagopalan,1939,Tamil,Kollywood
Manmatha VijayamCensored on 11.10.1939,G. Pattu Iyer,"Electric Inspector M. Subramanian, Shanmuga Sundaram, A. S. Sankaran, S. Parthasarathi Iyengar, Santhanam, G. V. Sarma, C. R. Srinivasan, Natarajan, Ganapathi Bhat, S. K. Parthasarathi Iyengar, K. Aranganayagi, S. P. Seetha, Baby Lalitha, Dance: Mohana, Sampoorna, Saratha, Janaki[19]",,"M. Subramaniam, Sadasiva Brahmendra (one song - Sindhaa Naasthikila)",1939,Tamil,Kollywood
Manickavasagar,T. R. Sundaram,"M. M. Dandapani Desikar, M. S. Devasena",,,1939,Tamil,Kollywood
Mathru Bhoomi,H. M. Reddy,"P. U. Chinnappa, T. S. Santhanam, T. V. Kumudhini, A. K. Rajalakshmi, Kali N. Rathnam, T. R. B. Rao, P. Saradambal",,Papanasam Sivan,1939,Tamil,Kollywood
Maya Machhindra,,"M. K. Radha, M. G. Ramachandran, M. S. Saroja, M. B. Radha Bai, Saradha Venkatachalam",,,1939,Tamil,Kollywood
Pandurangan,D. C. Gune,"M. R. Krishnamoorthi, P. S. Sivapackiam, Kali N. Rathnam, T. A. Madhuram, P. Sarathambal",,Papanasam Sivan,1939,Tamil,Kollywood
Prahaladha,B. N. Rao,"T. R. Mahalingam, M. R. Santhanalakshmi, R. Balasubramaniam, Nagercoil K. Mahadevan, M. G. Ramachandran, N. S. Krishnan, T. A. Madhuram, P. S. Gnanam, T. S. Durairaj",,Sharma Brothers,1939,Tamil,Kollywood
Rama Nama MahimaiAlternative: Rama Anjaneya Yuddham [24],A. N. Kalyanasundaram,"Madhirimangalam Nadesa Iyer, Brahadhambal, Master Lakshmanan, Lakshmi, Baby Kamala",,,1939,Tamil,Kollywood
Rambaiyin Kaadhal,B. N. Rao,"K. Sarangkapani, K. L. V. Vasantha, N. S. Krishnan, T. A. Madhuram, Chokkalinga Bhagavathar, R. Balasubramaniam, T. S. Durairaj, Kali N. Rathnam",,,1939,Tamil,Kollywood
Sairanthiri or Keechaka vadham,,,,,1939,Tamil,Kollywood
Sankarachariyar,,V. N. Sundaram,,,1939,Tamil,Kollywood
Sakthi Maya,R. Prakash,,,,1939,Tamil,Kollywood
Santhana Devan,S. Nottani,"G. M. Basheer, P. Bhanumathi, M. R. Radha, P. S. Gnanam, U. R. Jeevarathinam",,G. Rajagopal Naidu,1939,Tamil,Kollywood
Seethaa Baharanam,,,,,1939,Tamil,Kollywood
Shantha Sakkubai,Sundar Rao Nadkarni,"K. Aswathamma, Bannibai, K. Sarangkapani, Kothamangalam Seenu, Kothamangalam Subbu, P. G. Venkatesan, S. S. Rajamani, K. Aranganayaki, T. S. Krishnaveni, M. A. Ganapathi Bhat",,Papanasam Sivan & Thuraiyur Rajagopala Sarma,1939,Tamil,Kollywood
Sirikkadhey,,"N. S. Krishnan, T. A. Madhuram, Kothamangalam Subbu, T. S. Durairaj, V. M. Ezhumalai, M. S. Murugesan, P. S. Gnanam",,,1939,Tamil,Kollywood
Sowbhagyavathi,Prem Chethna,"Aayiram Mugam Ramkumar, G. Govindarajulu, S. P. L. Dhanalakshmi,",,,1939,Tamil,Kollywood
Suguna Sarasa,Narayan Deware,"Kothamangalam Seenu, T. P. Rajalakshmi, M. S. Vijayal",,,1939,Tamil,Kollywood
Thyagabhoomi,K. Subramanyam,"S. D. Subbulakshmi, Papanasam Sivan, Baby Saroja, K. J. Mahadevan, A. K. Kamalam, Baby Saroja",,"Papanasam Sivan, Mothi Babu & Rajagopala Iyer",1939,Tamil,Kollywood
Thiruneelakantar,P. K. Raja Sandow,"M. K. Thyagaraja Bhagavathar, Tirunelveli Paapa, Yaanai Vaidyanatha Iyer, S. S. Rajamani, N. S. Krishnan, T. A. Madhuram",,Papanasam Sivan,1939,Tamil,Kollywood
Vimochanam,T. Marconi,"Hemalatha, Kanthamani, Baby Jaya, Indira, Bhagirathi, T. P. Sundari, Selva, Suguna",,Ramani (Sarma Brothers),1939,Tamil,Kollywood
Veera Ramani,K. Amarnath,"K. T. Rukmini, P. S. Srinivasa Rao, S. R. Padma, T. V. Swami, K. Mani",,Biswas & Krishnaswami,1939,Tamil,Kollywood
2 Ana,,,,"1. 2-Anna, 2. Bala Bakthan, 3. Doctor Bangaru (3 films bundled together)",1940,Tamil,Kollywood
Abalai,P. S. V. Iyer,"Vasantha Kumar, Baby Pappa, V. R. Dhanam, Seethalakshmi",,Sarma Brothers,1940,Tamil,Kollywood
Baktha Korakumbar,C. V. D. E. Iyer,"K. T. Duraisamy, S. Sundararajan, T. S. Rajagopala Iyer",,,1940,Tamil,Kollywood
Bhaktha Chetha,K. Subramanyam,"Papanasam Sivan, G. Subbulakshmi, Kothamangalam Subbu, S. R. Janaki",,V. S. Parthasarathy Iyengar,1940,Tamil,Kollywood
Baktha Thulasidass,,,,,1940,Tamil,Kollywood
Bakya Dhara,Dwarakanath,"M. R. Subbaiah, C. V. Nagarathinam, G. M. Basheer, D. M. Ambujam, C. S. Narayanaswamy, Baby Jayalakshmi, M. P. Murugappa",,Brahmanandam,1940,Tamil,Kollywood
Bala Bakthan,,,,"1. 2-Anna, 2. Bala Bakthan, 3. Doctor Bangaru (3 films bundled together)",1940,Tamil,Kollywood
Balya Vivaham,Ramkumar,"Ramkumar, Shantha, P. Sundar Rao, Baby Sakunthala, P. Duraisamy Iyer, Janaki, A. C. Ramanathan, Madhurambal",,,1940,Tamil,Kollywood
Bhakti or Ambareeshan Sariththiram,D. G. Gune,"Subbaiah Naidu, Lakshmi Bai, R. Nagendra Rao, Kamala Bai, P. G. Venkatesan",,,1940,Tamil,Kollywood
Bhooloka Rambai[2],B. N. Rao,"K. L. V. Vasantha, T. K. Shanmugam, T. R. Mahalingam, T. S. Balaiah, N. S. Krishnan, T. A. Madhuram, Kumari Rukmini",,G. Ramanathan,1940,Tamil,Kollywood
"Chandraguptha Chanakya, Tharuthalai Thangavelu",C. K. Sachi (C. K. Sathasivan),"N. C. Vasanthakokilam, N. S. Krishnan, T. A. Madhuram, Bhavani K. Sambamurthy, Brihadambal, T. K. Kalyanam, S. S. Koko, P. Saradambal",,Papanasam Sivan,1940,Tamil,Kollywood
Desa Bakthi,,"Sripathi R. R., S. P. L. Dhanalakshmi, C. N. Pandurangan, T. S. Dhamayanthi, Basha, P. Brahadhambal",,Shankar Rao VyasC. N. Pandurangan,1940,Tamil,Kollywood
Dhaanasoora Karna[3],Dwarakanath,"T. S. Santhanam, Thiripurambal, B. R. Panthulu, K. R. Sarathambal, Chokkalinga Bhagavathar, K. Vijayagowri, P. A. Kumar, M. S. Sundari Bai",,"V. Srinivasa Iyengar, V. Bala Subbarayalu, P. G. Anandaraj, Srinivasa Rao, M. R. Parthasarathy & S. G. Krishnamurthi Pillai",1940,Tamil,Kollywood
Doctor Bangaru,,,,"1. 2-Anna, 2. Bala Bakthan, 3. Doctor Bangaru (3 films bundled together)",1940,Tamil,Kollywood
Duban Queen,,"R. P. Lakshmi Devi, S. Basha, S. S. Koko, C. K. Rajagopal, Saraswathi Bai, Vijayakumar, N. S. Ranthambal",,,1940,Tamil,Kollywood
Harihara Maya or Bhikshadanar,C. V. Raman,"C. S. Selvarathinam, D. S. Krishnaveni, C. V. V. Panthulu, T. S. Jaya, S. D. Subbaiah, P. R. Mangalam",,G. Ramanathan,1940,Tamil,Kollywood
ICS Mappillai,,,,,1940,Tamil,Kollywood
Jeyabarathi,Raja Yagnik,"B. S. Srinivasa Rao, M. A. Rajamani, Baby Rukmini, Kamala",,,1940,Tamil,Kollywood
Jayakodi,Bhagwan Dada,"K. T. Rukmini, K. Natarajan, Kulathu Mani, Babu, K. Kokila, K. T. Sakku Bai, S. Baasha",,Ram Sithalkar,1940,Tamil,Kollywood
Kalamegam,Ellis R. Dungan,"T. N. Rajarathinam Pillai, S. P. L. Dhanalakshmi, N. S. Krishnan, T. A. Madhuram, Kali N. Rathnam, M. S. Muthukrishnan, P. R. Mangalam, T. N. Rajalakshmi, P. S. Gnanam",,R. N. Chinnaiah,1940,Tamil,Kollywood
Krishnan Thoothu,R. Prakash,"Serukulathur Sama, P. Kannamba, Visalur Subramania Bhagavathar, Nagainallur Lakshminarayana Bhagavathar, D. Balasubramaniam, Sandow Natesa Pillai, S. S. Mani Bhagavathar, Battling C. S. D. Singh, M. A. Ganapathi Bhat, N. S. Krishnan, T. A. Mathuram, T. S. Krishnaveni, M. N. Vijayal, Baby Ranga, Baby Sulochana and dance by V. N. Janaki",,Papanasam Sivan & Papanasam Rajagopal Iyer,1940,Tamil,Kollywood
Manimegalai or Balasanyaasi,Bomman Irani,"K. B. Sundarambal, Kothamangalam Seenu, N. S. Krishnan, T. A. Madhuram, P. S. Veerappa, Pulimoottai Ramaswami",,Papanasam Sivan & Papanasam Rajagoplan,1940,Tamil,Kollywood
Meenakshi Kalyanam,R. Padmanaban,"(Male) Maharajapuram Krishnamoorthy, K. S. Sethupathi Pillai, Kali N. Rathnam, K. Sivaraman, D. Srinivasa Rao, K. K. Radha - (Female) Baby Meenal, T. Premavathi, C. Padmavathi, P. R. Mangalam, K. S. Angamuthu, M. S. Janaki, M. D. Rajam [4]",,,1940,Tamil,Kollywood
Mummanigal,,"1. 2-Anna, 2. Bala Bakthan, 3. Doctor Bangaru (3 films bundled together)",,,1940,Tamil,Kollywood
Naveena Thenali Raman,,"N. S. Krishnan, T. A. Madhuram",,,1940,Tamil,Kollywood
Naveena Vikramadityan and Buddhimaan Balavaan Avaan,K. S. Mani,"N. S. Krishnan, T. A. Madhuram, S. V. Sahasranamam, T. S. Durairaj, M. R. Swaminathan, P. S. Gnanam, T. S. Krishnaveni, P. R. Mangalam",,,1940,Tamil,Kollywood
Neelamalaikkaithi,Homi,"S. R. Sandow, Susheela, V. S. Mani, S. R. Rajamani, Vasanthakumardas",,Shanthikumar,1940,Tamil,Kollywood
Kiratha Arjuna or Oorvasi Saahasam,G. Ramaseshan & Murugadasa (Muthuswami Iyer),"M. R. Krishnamurthi, P. B. Rangachari, Thirukharaivaasal Subbulakshmi, Bhavani, K. Sambamurthi, T. M. Ramasami Pillai, M. V. Sulochana, M. S. Mani, T. V. Lakshmi",,Bhavani K. Sambamurthi,1940,Tamil,Kollywood
Parasuramar,H. S. Mehtha,"Serukalathur Sama, K. L. V. Vasantha, N. S. Krishnan, T. A. Madhuram, U. R. Jeevarathinam, T. R. Mahalingam, M. R. Krishnamoorthi and dance by S. Varalakshmi",,G. Ramanathan,1940,Tamil,Kollywood
Poli Panchali,A. T. Krishnasami,,,,1940,Tamil,Kollywood
Raja Yogam,B. Sampathkumar,"U. R. Jeevarathinam, K. Nadarajan, T. K. Sampangki, K. Kogila, M. A. Venu, V. M. Ezhumalai",,,1940,Tamil,Kollywood
Sakuntalai,Ellis R. Dungan,"M. S. Subbulakshmi, G. N. Balasubramaniam, Serukulathur Sama, N. S. Krishnan, T. A. Madhuram, Saradhambal, T. S. Durairaj, T. P. S. Mani, Ramani, Kalyanam, K. Thavamani Devi, Golden Saradhambal",,Thuraiyur Rajagopala Sharma,1940,Tamil,Kollywood
Sathi Mahanantha,Baburao Savan,"U. R. Jeevarathinam, C. V. V. Panthulu, P. B. Rangachari, S. D. Subbaiah, N. Bageerithi",,,1940,Tamil,Kollywood
Sathi Murali,T. C. Vadivelu Naicker,"M. K. Radha, M. R. Santhanalakshmi, T. R. Mahalingam, T. A. Madhuram, Baby S. Varalakshmi, Kali N. Rathnam, P. S. Gnanam, Nagercoil K. Mahadevan, L. Narayana Rao, P. G. Venkatesan, Buffoon Sankara Iyer, Joker Ramudu,",,,1940,Tamil,Kollywood
Sathyavaani,S. Nottani,"M. R. Radha, K. L. V. Vasantha, U. R. Jeevarathinam, C. T. Rajakantham",,,1940,Tamil,Kollywood
Shailak,,T. S. Sandhanam,,,1940,Tamil,Kollywood
Shyam SundharAlternate name: Radhaiyin Kadhal[5],A. P. Kapoor,"Master Raju, C. L. Krishnan, S. Nath, R. Seshan, K. Thavamani Devi, Kalyani Ammal, Rukmini Devi",,H. R. Padmanaba Sastri,1940,Tamil,Kollywood
Indhiya Thai or Maathru Dharmam,,,,,1940,Tamil,Kollywood
Tharuthalai Thangavelu,,"N. S. Krishnan, T. A. Madhuram",,,1940,Tamil,Kollywood
Thillothama,,"Sandow M. M. A. Subbaiah Thevar, Sandow M. M. A. Chinnappa Thevar",,,1940,Tamil,Kollywood
Thirumangai Aazhwar,S. Soundararajan,"Kothamangalam Seenu, K. T. Rukmini, M. Lakshmanan, V. Pankajam, Kulathu Mani, K. T. V. Sakku Bai",,S. N. Ranganath Rao,1940,Tamil,Kollywood
Uthama Puthiran,T. R. Sundaram,"P. U. Chinnappa, M. V. Rajamma, N. S. Krishnan, T. A. Madhuram, T. S. Krishnaveni, Kali N. Rathnam, T. S. Balaiah, U. R. Jeevarathinam",,,1940,Tamil,Kollywood
Vaayaadi,Nandalal Jaswantlal,"T. R. Ramachandran, Kali N. Rathnam, Madhuri Devi, Lux Beauty R. Padma, T. V. Sethuraman, T. V. Annapoorani",,,1940,Tamil,Kollywood
Vaamana Avatharam,Prem Chethna,"T. R. Mahalingam, Meenalochana, V. V. S. Mani, Parvathi, R. Balasubramaniam, Nirmala, Gomathi Bai",,,1940,Tamil,Kollywood
Venuganan,,"V. V. Sadagopan, N. C. Vasanthakokilam, Sandow M. M. A. Chinnappa Thevar",,G. Govindarajulu Naidu,1940,Tamil,Kollywood
Vikrama Urvashi or Urvasiyin Kaadhal,C. V. Raman,"C. V. V. Panthulu, C. S. Sulochana, G. Ramanathan, P. A. Rajamani, P. A. Periyanayaki, Kali N. Rathnam, C. T. Rajakantham, P. R. Mangalam",,G. Ramanathan,1940,Tamil,Kollywood
Vimochanam,T. Marconi,"Hemalatha, Kanthamani, Baby Jaya, Indira, Bhagirathi, T. P. Sundari, Selva, Suguna",,Ramani,1940,Tamil,Kollywood
Ali Babavum 40 Thirudargalum,K. S. Mani,"N. S. Krishnan, T. A. Madhuram, M. R. Swaminathan, S. V. Sahasranamam, K. Hiranaiah, N. R. Padmavathi, M. Jayalakshmi, Pulimoottai Ramaswami",,N. S. Balakrishnan,1941,Tamil,Kollywood
Appoothi Adigal,,"P. B. Rangachari, P. G. Venkatesan, V. N. Sundaram, Master Sivam, T. N. Meenakshi dance by V. N. Janaki, Krishnabai",,,1941,Tamil,Kollywood
Arjuna,,,,,1941,Tamil,Kollywood
Aryamala,T. C. Vadivelu Naicker,"P. U. Chinnappa, M. S. Sarojini, M. R. Santhanalakshmi, T. S. Balaiah, N. S. Krishnan, T. A. Madhuram, S. R. Janaki, Kulathu Mani, A. Sakunthala, P. S. Gnanam, A. R. Sakunthala, B. Rajagopala Iyer",,G. Ramanathan,1941,Tamil,Kollywood
Ashaadapoothi,,"P. B. Rangachari, T. N. Vasudevan Pillai, T. V. Sethuraman, K. S. Adhilakshmi, T. S. Jaya Pankajammal",,,1941,Tamil,Kollywood
Ashok Kumar,Raja Chandrasekhar,"M. K. Thyagaraja Bhagavathar, Chittor V. Nagaiah, P. Kannamba, M. G. Ramachandran, Ranjan, N. S. Krishnan, T. A. Madhuram, T. V. Kumudhini, Nagercoil Mahadevan",,Papanasam Sivan,1941,Tamil,Kollywood
Bhaktha Gowri,S. Notani,"U. R. Jeevarathinam, S. D. Subbaiah, K. K. Perumal, C. V. V. Panthulu, Kali N. Rathnam, M. R. Swaminathan, T. S. Durairaj, L. Narayana Rao, P. A. Rajamani, C. T. Rajakantham, P. S. Sivabhaghyam",,,1941,Tamil,Kollywood
Chandrahari,,"N. S. Krishnan, T. A. Madhuram",,,1941,Tamil,Kollywood
Dayalan,A. Mithra Das,"P. U. Chinnappa, T. R. Mahalingam",,,1941,Tamil,Kollywood
Dharma Patni,P. Pullaiah,"P. Bhanumathi, P. Santha Kumari, Uppaluri Hanumantha Rao, Hemalatha, K. Lakshmi Narasimha Rao, Achari Adinarayanaiah, Peddapuram Raju, A. Nageswara Rao",,Timir Baran & Annasaheb Mainkar,1941,Tamil,Kollywood
Dharma Veeran,B. Sampathkumar,"P. U. Chinnappa, K. K. Perumal, P. A. Kumar, C. S. D. Singh, M. A. Venu, M. A. Rajamani, S. Hemavathi, P. A. Periyanayaki",,K. R. Kuppusamy,1941,Tamil,Kollywood
Ezhandha Kadhal,K. S. Mani,"C. S. Jayaraman, N. S. Krishnan, T. A. Madhuram",,,1941,Tamil,Kollywood
Kacha Devayani,K. Subramaniam,"T. R. Rajakumari, Kothamangalam Seenu, Kothamangalam Subbu, Vidwan Srinivasan",,,1941,Tamil,Kollywood
Kamadhenu,Nandalal Jeswanlal,"S. V. Venkatraman, K. B. Vatsal, G. Pattu Iyer, M. R. S. Mani, Vatsala, Baby Saroja, G. Subbulakshmi, K. N. Kamalam",,Rajeshvararao-Kalayanaraman,1941,Tamil,Kollywood
Kathambam,,"N. S. Krishnan, P. G. Vengadesan",,,1941,Tamil,Kollywood
Kothaiyin Kathal,R. Prakash,"Sundaramoothy Othuvaar, K. R. Sarathambal, T. V. A. Poorani",,,1941,Tamil,Kollywood
Krishnakumar,S. D. S. Yogi,"C. Honnappa Bhagavathar, T. S. Rajalakshmi",,K. Saambamoorthy,1941,Tamil,Kollywood
Gumasthavin Penn,B. N. Rao & K. V. Srinivasan,"T. K. Shanmugam, T. K. Baghavathi, M. V. Rajamma, K. R. Ramaswamy, M. S. Draupadhi, Friend Ramasami, P. G. Venkatesan, K. N. Kulathu Mani, A. R. Sakunthala",,Narayanan-Padmanaban,1941,Tamil,Kollywood
Madana Kama Rajan,B. N . Rao,"V. V. Sadagopan, K. L. V. Vasantha, Kothamangalam Subbu, T. S. Durairaj, N. Krishnamurthy, M. R. Santhanam, M. V. Rajamma, K. R. Chellam, M. S. Sundhari Bai and dance by B. S. Saroja",,M. D. Parthasarathi & S. Rajeswara Rao,1941,Tamil,Kollywood
Manasa Devi,,"A. K. Pavalar, K. Natarajan, T. R. Krishnamoorthi, A. Sundaram, Kodainayaki, Banumathi",,,1941,Tamil,Kollywood
Mandharavathi,T. Margoni-D. S. Babu,T. R. Rajakumari,,G. J. Cabriel,1941,Tamil,Kollywood
Mani Malai,Fram Sethna & A.T. Krishnaswamy,"P. B. Rangachari, K. K. Aathilakshmi, T. S. Jeya",,S. V. Venkatraman,1941,Tamil,Kollywood
Minor-in Kaadhal,T. S. Mani,"T. S. Durairaj, M. R. Swaminathan, T. V. Sethuraman, N. Venkataraman Babu, K. S. Adhilakshmi, P. R. Mangalam, K. V. Shanthabai",,,1941,Tamil,Kollywood
Naveena Markandeya,A.T. Krishnaswamy,"Kali N. Rathnam, T. R. Ramachandran, K. Hiranaiah, M. R. Subramaniam, Ratnappa, T. S. V. Annapoorani",,,1941,Tamil,Kollywood
Prem Bandhan,Bhagwan,"M. K. Radha, T. Suryakumari, R. B. Lakshmi Devi, K. K. Swami",,Shanti Kumar Desai,1941,Tamil,Kollywood
Rajagopichand,,M. K. Radha,,,1941,Tamil,Kollywood
Raja Yuva,,,,,1941,Tamil,Kollywood
Ravana Vijayam,,,,,1941,Tamil,Kollywood
Rishyasringar,T. G. Raghavachari,"Vasundhara Devi, Ranjan, Veenai S. Balachander, G. Pattu Iyer, Kumari Rukmini, T. E. Krishnamachari, K. N. Ramamurthi Iyer, R. K. Ramasami, M. S. Murugesam, T. V. Sethuraman, V. N. Pankajam, K. N. Kamalam",,Sarma Brothers & Chittor V. Nagaiah,1941,Tamil,Kollywood
Sabapathy,A. V. Meiyappan & A. T. Krishnaswamy,"T. R. Ramachandran, R. Padma, Kali N. Rathnam, C. T. Rajakantham, K. Sarangkapani, P. R. Mangalam, K. Hiranaiah",,Saraswathi Musical Troupe,1941,Tamil,Kollywood
Santha,P. S. Seenivasa Rao,"P. S. Seenivasa Rao, Raju, S. G. Chellappa Iyer, M. S. Rajagopal, K. T. Rukmani, K. S. Angamuthu",,,1941,Tamil,Kollywood
Sathi Murali,"B. N. Rao, T. C. Vadivelu Naicker","M. K. Radha, M. R. Santhanalakshmi, T. R. Mahalingam, Nagercoil K. Mahadevan, L. Narayana Rao, Kali N. Ratnam, P. G. Venkatesan, ""Buffoon"" Sankara Iyer, ""Joker"" Ramudu, S. Varalakshmi, T. A. Madhuram, P. S. Gnanam",,,1941,Tamil,Kollywood
Savithiri,Y. V. Rao,"M. S. Subbulakshmi, Y. V. Rao, Shanta Apte, V. A. Chellappa, K. Sarangkapani, Appa K. Duraiswami, T. S. Durairaj, Golden Saradambal, T. S. Krishnaveni, Sripad Shankar, V. N. Janaki",,Thuraiyur Rajagopala Sarma & Kamaldas Gupta,1941,Tamil,Kollywood
Subadra Arjuna,Sama & Ramu,"Serukalathur Sama, V. S. Mani, R. Balasubramaniam, G. Subbulakshmi, S. R. Janaki, Gomathi",,S. G. Kasi Iyer,1941,Tamil,Kollywood
Surya Puthri,Ellis R. Dungan,"Kothamangalam Seenu, Kothamangalam Subbu, K. S. Gopala Krishnan, Kali N. Rathnam, T. R. Rajakumari, S. R. Janaki, M. S. Sundhari Bai, K. R. Chellam, C. T. Rajakantham",,V. S. Parthasarathy Ayyangar,1941,Tamil,Kollywood
Thiruvalluvar,Prem Chethna,"Serukalathur Sama, M. Lakshmanan, T. S. Durairaj, T. R. Ramachandran, Kali N. Rathnam, Tirunelveli Pappa, M. Lakshmi, A. Padma, K. N. Kamalam",,,1941,Tamil,Kollywood
Vana Mohini,Bhagwan Dada,"M. K. Radha, K. Thavamani Devi, Baby Rukmini, Chandru (Elephant), S. S. Kokko, Kolathu Mani, Comedian Ambi T. V. Krishnaswami, Kamala Bai, K. T. Sakku Bai, Krishna Bai, S. Basha, S. R. K. Ayyangar, N. Appu",,C. Ramchandra,1941,Tamil,Kollywood
Vedavathi Alladhu Seetha Jananam,T. R. Raghunath,"M. R. Krishnamoorthi, Kolar Rajam, M. G. Ramachandran, N. S. Krishnan, T. A. Madhuram",,T. K. Jeyarama Iyer,1941,Tamil,Kollywood
Venuganam,Murugadasa (Muthuswami Iyer),"N. C. Vasanthakokilam, V. V. Sadagopan, K. Sarangkapani, A. Sakunthala, S. M. Subbaiah, Chandra, M. V. Mani, K. N. Kulathumani",,G. Govindarajulu Naidu,1941,Tamil,Kollywood
Alli Vijayam,,,,,1942,Tamil,Kollywood
Aanandan or Agni Purana Mahimai,S. D. S. Yogi,"Krishna Kanthan, P. Saraswathy",,"G. Ramanathan, T. A. Kalyanam Credited as Kalyanam Orchestra",1942,Tamil,Kollywood
Ananthasayanam,K. Subramanyam,"K. Subramanyam, S. D. Subbulakshmi, M. V. Rajamma, G. Pattu Iyer, V. N. Janaki, R. B. Lakshmi Devi, Vidwan Srinivasan, P. R. Rajagopala Iyer, C. N. Sadasivaiah, K. Nagalakshmi, Kumari Subbulakshmi, M. R. S. Mani, Jolly Kittu Iyer, T. S. Rajammal, Vishnu R. S. Ramaswami Iyengar, S. Radhakrishnan, Kulathu Mani, Komaali Sambhu, Thanjavur Mani Iyer, Ramachandran",,V. S. Parthasarathy Ayyangar,1942,Tamil,Kollywood
Aaraichimani or Manuneethi Chozhan,P. K. Raja Sandow,"P. B. Rangachari, M. R. Santhanalakshmi, N. S. Krishnan, T. A. Madhuram, Sandow M. M. A. Chinnappa Thevar, Veenai S. Balachander, S. Varalakshmi",,Srinivasa Rao,1942,Tamil,Kollywood
Bhaktha Naradar,S. Soundararajan,"Ranjan, Rukmini, Baby Jaya, Kothamangalam Subbu, T. E. Krishnamachari, Kothamangalam Seenu, L. Narayana Rao, M. S. Vijayal, T. N. Meenakshi, S. R. Vijaya, M. S. Sundhari Bai, M. V. Mani, Kumari, Murali",,Papanasam Sivan. Background music by M. D. Parthasarathy & S. Rajeswara Rao,1942,Tamil,Kollywood
Chogamelar,C. V. Raman,"Kothamangalam Seenu, K. Aranganayaki, M. R. Radha, Kulathu Mani, P. S. Gnanam, T. K. Pushpavalli",,G. Sundara Bhagavathar,1942,Tamil,Kollywood
College Kumari,G. G. Mama Sindhe,"M. Bhavani Sangkar, Robin Babu, G. R. Sandoa, Khoko, T. S. Dhamayandhi, K. S. Angamuthu, M. V. Sarojamma",,,1942,Tamil,Kollywood
En Manaivi,Sundar Rao Nadkarni,"K. Sarangkapani, K. R. Chellam, Nagercoil K. Mahadevan, R. Padma, M. K. Meenalochani, Rallabandi Natesam",,R. Sudharsanam,1942,Tamil,Kollywood
Gangavathar,C. K. Sachi,"N. C. Vasanthakokilam, Nagercoil K. Mahadevan, C. V. V. Panthulu, B. R. Panthulu, P. G. Venkatesan, D. Balasubramaniam, V. N. Janaki, T. S. Damayanthi, M. Lakshmanan, R. Rajagopalan, S. K. Padmadevi, T. V. Lakshmi, Kali N. Rathnam, C. T. Rajakantham, T. S. Durairaj, M. R. Swaminathan, P. R. Mangalam, T. V. A. Poorani",,,1942,Tamil,Kollywood
